Price,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM
2023-10-26,103.41629791259766,140.07937622070312,92.14122009277344,287.41961669921875,514.280029296875,14.152567863464355,75.83389282226562,93.66999816894533,67.70045471191406,70.90411376953125
2023-10-27,101.8895034790039,134.03050231933594,91.03333282470705,285.4512634277344,508.1199951171875,14.010093688964844,74.82630157470703,96.43000030517578,66.4173583984375,70.00032806396484
2023-10-30,100.30319213867188,136.8861083984375,91.1803970336914,288.0691833496094,526.9400024414062,14.200060844421388,75.71650695800781,96.18000030517578,68.38557434082031,71.59996795654297
2023-10-31,102.48435974121094,136.20115661621094,92.7000732421875,292.38970947265625,532.0599975585938,14.311479568481444,76.41106414794922,98.5,68.65129089355469,72.74371337890625
2023-11-01,101.97872924804688,137.44564819335938,93.15106201171876,295.883544921875,544.5,14.26345443725586,77.33061981201172,108.04000091552734,69.68458557128906,72.43177795410156
2023-11-02,103.57493591308594,138.20779418945312,94.08248138427734,303.2452087402344,558.7100219726562,14.88778018951416,79.95233917236328,107.83000183105467,70.21601104736328,73.83146667480469
2023-11-03,108.0859375,136.43267822265625,93.9648208618164,308.5302429199219,563.6599731445312,16.126829147338867,80.44145965576172,112.25,70.42267608642578,75.07119750976562
2023-11-06,106.60871124267578,136.22044372558594,93.14127349853516,308.1365661621094,565.4500122070312,15.694602012634276,79.62950897216797,111.75,69.96013641357422,74.79924774169922
2023-11-07,109.5929183959961,137.1466064453125,92.94518280029295,310.2033386230469,585.2000122070312,15.502500534057615,79.2186508178711,113.4499969482422,69.52713012695312,74.50331115722656
2023-11-08,108.45277404785156,137.0211639404297,92.8863525390625,312.7917175292969,585.3099975585938,15.579340934753418,78.572998046875,113.58999633789062,70.00935363769531,73.83946228027344
2023-11-09,106.81690979003906,133.171875,91.71963500976562,309.2486877441406,577.739990234375,15.012645721435549,79.14038848876953,113.48999786376952,70.2356948852539,73.34358215332031
2023-11-10,107.54066467285156,133.70248413085938,92.13140869140624,314.6321716308594,597.219970703125,15.07988166809082,79.70777130126953,118.58999633789062,71.66265106201172,74.23137664794922
2023-11-13,106.539306640625,133.750732421875,93.91580963134766,310.6363830566406,590.3400268554688,14.92620086669922,79.65885162353516,116.79000091552734,72.2137451171875,74.13539123535156
2023-11-14,110.6537628173828,133.19119262695312,95.1805648803711,315.4194641113281,604.3300170898438,16.270904541015625,80.4553451538086,119.87999725341795,74.81178283691406,75.958984375
2023-11-15,112.626708984375,132.74742126464844,96.0825653076172,320.3502502441406,595.3099975585938,16.338138580322266,79.07869720458984,118.0,73.80799865722656,77.43865203857422
2023-11-16,113.21165466308594,133.40341186523438,98.29834747314452,322.1414489746094,602.0599975585938,16.242088317871094,79.75718688964844,119.83000183105467,74.43782806396484,77.75550842285156
2023-11-17,112.1805648803711,133.42271423339844,97.60224151611328,322.64337158203125,602.6599731445312,16.338138580322266,80.40618133544922,120.62000274658205,75.16606903076172,77.45491027832031
2023-11-20,113.00345611572266,133.43235778808594,99.21995544433594,325.664794921875,612.7000122070312,16.530237197875977,79.81619262695312,121.52999877929688,74.90035247802734,77.1624526977539
