Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-10 00:00:00-04:00,66.34623732753451,66.34623732753451,65.51971637932121,66.18575286865234,7536273,0.0,0.0
2019-06-11 00:00:00-04:00,66.5147485060521,66.93202217576287,66.16166733073608,66.58696746826172,7789679,0.0,0.0
2019-06-12 00:00:00-04:00,66.71538193375105,67.62214213276904,66.71538193375105,67.17277526855469,11057762,0.0,0.0
2019-06-13 00:00:00-04:00,67.45359763195852,67.54988956698928,66.22585621219508,66.52275848388672,10194001,0.0,0.0
2019-06-14 00:00:00-04:00,66.81356958761829,67.3467252906264,66.6116194099482,66.8701171875,7989952,0.524809,0.0
2019-06-17 00:00:00-04:00,66.80548710833143,67.31440252195625,66.66815816382505,67.29016876220703,6427279,0.0,0.0
2019-06-18 00:00:00-04:00,67.2336424935819,68.39688270715013,67.2336424935819,68.25148010253906,11425086,0.0,0.0
2019-06-19 00:00:00-04:00,68.05759198921265,69.11581687855181,68.02527815180198,68.95425415039062,9825419,0.0,0.0
2019-06-20 00:00:00-04:00,69.45508139840442,69.87514181961109,68.11412524660543,68.3403091430664,12490483,0.0,0.0
2019-06-21 00:00:00-04:00,68.21107831176083,68.47765618167442,67.5648338232525,68.31609344482422,15034294,0.0,0.0
2019-06-24 00:00:00-04:00,68.63922519088152,69.49550002376431,68.45342867241466,69.075439453125,7891440,0.0,0.0
2019-06-25 00:00:00-04:00,69.10774807051442,69.68129132776194,68.5099775048745,68.85733032226562,9348894,0.0,0.0
2019-06-26 00:00:00-04:00,68.80885742302884,68.82501111366209,67.1205416255939,67.48405456542969,12604401,0.0,0.0
2019-06-27 00:00:00-04:00,67.58905861457497,68.41301942067014,67.37095476178652,67.71830749511719,11721670,0.0,0.0
2019-06-28 00:00:00-04:00,67.83141687748525,68.22724367535335,67.03168966551426,67.73448181152344,46684837,0.0,0.0
2019-07-01 00:00:00-04:00,68.12221532184518,68.60689701654243,67.76677605076823,68.46149444580078,10260863,0.0,0.0
2019-07-02 00:00:00-04:00,68.22724469549084,69.075439453125,67.93643303436414,69.075439453125,10381593,0.0,0.0
2019-07-03 00:00:00-04:00,69.51974356706656,70.33562459733534,69.46319595016014,70.19829559326172,6533232,0.0,0.0
2019-07-05 00:00:00-04:00,70.02056074235281,70.1174957979472,69.0592708839957,69.14813232421875,8767358,0.0,0.0
2019-07-08 00:00:00-04:00,68.67151394336754,69.06734063976546,67.45173293862184,67.88794708251953,13693273,0.0,0.0
2019-07-09 00:00:00-04:00,68.04949698128692,68.83307022790616,67.92832819120328,68.55033874511719,8490791,0.0,0.0
2019-07-10 00:00:00-04:00,68.50189745556213,68.75231520390626,68.13838448724675,68.51805114746094,5996132,0.0,0.0
2019-07-11 00:00:00-04:00,67.45173499103186,67.58905748382257,64.44669695397614,65.43222045898438,22146126,0.0,0.0
2019-07-12 00:00:00-04:00,65.31104546873905,65.35143291364291,63.51771502896774,64.40630340576172,18910636,0.0,0.0
2019-07-15 00:00:00-04:00,65.10909077170814,65.65032001081575,64.72134416194936,65.39990234375,10922570,0.0,0.0
2019-07-16 00:00:00-04:00,65.69073246828573,66.06231903744177,65.34337320651015,65.9088363647461,8448662,0.0,0.0
2019-07-17 00:00:00-04:00,66.20772124765531,66.5146865613044,65.90075593400623,66.17540740966797,9848999,0.0,0.0
2019-07-18 00:00:00-04:00,66.57123274370728,67.01552055626854,65.91690821815259,66.79741668701172,8472661,0.0,0.0
2019-07-19 00:00:00-04:00,66.80550126312893,66.90243632266449,65.55339972818868,65.74727630615234,12053782,0.0,0.0
2019-07-22 00:00:00-04:00,65.9815407595346,66.09462951008216,65.47261877594646,65.60186767578125,7261697,0.0,0.0
2019-07-23 00:00:00-04:00,65.81999543418446,66.58740896158616,65.3433871641807,66.26428985595703,7420469,0.0,0.0
2019-07-24 00:00:00-04:00,66.2400349509465,66.49045266233158,65.52916281113181,66.03807830810547,7720197,0.0,0.0
2019-07-25 00:00:00-04:00,65.79574067092385,67.0963032141779,65.47261520949202,66.03807830810547,9670106,0.0,0.0
2019-07-26 00:00:00-04:00,65.90075443757556,65.94114188997345,65.35952511386958,65.77957916259766,7638977,0.0,0.0
2019-07-29 00:00:00-04:00,66.32081769353968,66.88628080389569,65.92499093273352,66.63585662841797,11123682,0.0,0.0
2019-07-30 00:00:00-04:00,67.84756991300662,68.80077978983407,66.90244011122888,67.26595306396484,14286965,0.0,0.0
2019-07-31 00:00:00-04:00,66.96706427284013,68.38072868833972,66.91859673820142,67.0397720336914,12443428,0.0,0.0
2019-08-01 00:00:00-04:00,67.09629508576813,68.25953497999546,66.75702243481518,67.60521697998047,10550006,0.0,0.0
2019-08-02 00:00:00-04:00,67.7587117290261,68.4776575255587,67.49213385388089,68.23531341552734,10913767,0.0,0.0
2019-08-05 00:00:00-04:00,67.7344722370614,68.13029252008616,66.36928205476266,67.144775390625,11885578,0.0,0.0
2019-08-06 00:00:00-04:00,67.14476958173097,68.24338181637903,67.12860943515768,68.13836669921875,11025274,0.0,0.0
2019-08-07 00:00:00-04:00,68.02526520926473,68.41301180774336,66.88626563144402,68.05757904052734,11509660,0.0,0.0
2019-08-08 00:00:00-04:00,68.46150316675802,68.70384081553092,68.11414392499344,68.44534301757812,8699762,0.0,0.0
2019-08-09 00:00:00-04:00,68.74424621695803,69.56012720231723,68.42920076201565,69.0835189819336,8968260,0.0,0.0
2019-08-12 00:00:00-04:00,68.84923108463357,69.41469405606023,68.27568804082084,68.6795883178711,8761909,0.0,0.0
2019-08-13 00:00:00-04:00,69.03503914241726,70.1094242363692,69.03503914241726,69.53588104248047,8413658,0.0,0.0
