Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-10 00:00:00-04:00,210.09680300710735,214.15189215828573,208.60517272693434,212.83889770507812,222500,0.0,0.0
2019-06-11 00:00:00-04:00,213.47312396461848,216.6886241705146,211.92790391272223,214.4467010498047,215200,0.0,0.0
2019-06-12 00:00:00-04:00,214.39310317347037,222.45863443952763,214.31271907876243,222.190673828125,376900,0.0,0.0
2019-06-13 00:00:00-04:00,222.29783870336632,222.619388671395,215.7596605631303,218.53749084472656,219300,0.0,0.0
2019-06-14 00:00:00-04:00,218.832234786497,222.12811838086662,217.16196862105218,220.8240509033203,134000,0.0,0.0
2019-06-17 00:00:00-04:00,220.8954978662103,222.0119888089889,219.5825034271795,219.89512634277344,129100,0.0,0.0
2019-06-18 00:00:00-04:00,220.9848433994719,222.3424867008072,219.8594117006037,221.9048309326172,129600,0.0,0.0
2019-06-19 00:00:00-04:00,221.7797811090599,226.26361290539242,221.6189993135052,225.77235412597656,182000,0.0,0.0
2019-06-20 00:00:00-04:00,227.65698443198133,227.9160043463009,223.82517970107125,227.28184509277344,185300,0.0,0.0
2019-06-21 00:00:00-04:00,226.91565571543745,229.10397556323502,225.1828593336497,225.71878051757812,243300,0.0,0.0
2019-06-24 00:00:00-04:00,226.370803046497,228.63950693844686,223.9234496773983,226.45118713378906,225400,0.0,0.0
2019-06-25 00:00:00-04:00,227.76416885830037,229.9614155609058,225.42400803367678,229.22007751464844,181000,0.0,0.0
2019-06-26 00:00:00-04:00,228.6841540689785,230.22044679260253,223.03024194582272,223.29820251464844,183100,0.0,0.0
2019-06-27 00:00:00-04:00,223.0928028986872,223.88774406463364,216.00977584631838,223.19998168945312,171700,0.0,0.0
2019-06-28 00:00:00-04:00,223.54830706472777,227.68379435217528,222.52114073123042,227.12107849121094,233100,0.0,0.0
2019-07-01 00:00:00-04:00,229.62202941189432,235.92799665645006,225.6741318749125,228.90748596191406,152300,0.0,0.0
2019-07-02 00:00:00-04:00,228.83598436440255,232.5069933372205,228.83598436440255,231.32797241210938,158300,0.0,0.0
2019-07-03 00:00:00-04:00,233.74861714457447,239.1881592003513,233.03404639540412,235.58859252929688,137200,0.0,0.0
2019-07-05 00:00:00-04:00,235.4992457250288,237.51787042253113,234.47207933100293,236.72291564941406,156100,0.0,0.0
