Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-10 00:00:00-04:00,83.63208690747295,84.32162545836005,83.45108451744866,84.25267028808594,3975900,0.0,0.0
2019-06-11 00:00:00-04:00,84.46813687615857,85.1059556602907,83.726885353008,84.0888900756836,3621500,0.0,0.0
2019-06-12 00:00:00-04:00,84.06303405761719,84.45090189940362,83.76998449246501,84.06303405761719,3108800,0.0,0.0
2019-06-13 00:00:00-04:00,84.03718566894531,84.26990113585161,83.58899023878531,84.03718566894531,4281400,0.0,0.0
2019-06-14 00:00:00-04:00,84.12337633906148,84.60605592837987,83.92513845538697,84.03718566894531,3056900,0.0,0.0
2019-06-17 00:00:00-04:00,84.04580116732947,84.24403903793353,83.64931885019519,83.88203430175781,2749500,0.0,0.0
2019-06-18 00:00:00-04:00,84.31298655071174,84.80428052692882,83.99407388772235,84.43365478515625,3654000,0.0,0.0
2019-06-19 00:00:00-04:00,84.14921064072676,85.3817559677966,84.11473306660787,85.11456298828125,4307100,0.0,0.0
2019-06-20 00:00:00-04:00,85.59725311616243,86.10578921694575,84.85600156310622,85.55416107177734,4887200,0.0,0.0
2019-06-21 00:00:00-04:00,85.51106036005015,85.99373333128582,84.8473850246011,85.65758514404297,7027600,0.0,0.0
2019-06-24 00:00:00-04:00,85.58001137070237,86.07992639577037,85.24386319975939,85.46796417236328,4037900,0.0,0.0
2019-06-25 00:00:00-04:00,85.45934590777668,85.9333978323767,85.19214630933209,85.24386596679688,4416100,0.0,0.0
2019-06-26 00:00:00-04:00,84.86460057542219,84.89045711052732,83.47690953343417,83.79582214355469,4315000,0.0,0.0
2019-06-27 00:00:00-04:00,84.3301976786732,84.51120655395061,83.19246424278992,84.01991271972656,7428000,0.0,0.0
2019-06-28 00:00:00-04:00,84.38195615581255,84.45091132328163,83.50279421039839,83.94237518310547,5539400,0.0,0.0
2019-07-01 00:00:00-04:00,84.71808813642497,84.95080356211203,83.93373805266306,84.5543212890625,3326900,0.0,0.0
2019-07-02 00:00:00-04:00,84.55433014211857,84.98529003741574,84.16646886672157,84.51123809814453,3380300,0.0,0.0
2019-07-03 00:00:00-04:00,84.51984288487246,85.1662826538086,84.3560826150379,85.1662826538086,2326000,0.0,0.0
2019-07-05 00:00:00-04:00,84.85432031304481,85.23564458347754,84.44699079984514,85.02764892578125,2319800,0.54,0.0
