Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-10 00:00:00-04:00,32.497388356351166,32.497388356351166,32.068999075833055,32.36962127685547,15275727,0.0,0.0
2019-06-11 00:00:00-04:00,32.46732194609661,32.54247673470426,31.97880826568702,32.06899642944336,18813162,0.0,0.0
2019-06-12 00:00:00-04:00,31.918686243907867,32.444778869292634,31.911171066657253,32.37713623046875,16296843,0.0,0.0
2019-06-13 00:00:00-04:00,32.36961504280839,32.42222429557835,31.84352553689242,31.94122886657715,14464042,0.0,0.0
2019-06-14 00:00:00-04:00,31.956276700895277,32.219320086866965,31.926212959243653,32.13665008544922,13197872,0.0,0.0
2019-06-17 00:00:00-04:00,32.091535864774634,32.24184843522703,31.828492643712167,32.2268180847168,14094931,0.0,0.0
2019-06-18 00:00:00-04:00,32.181732778939484,32.565027973858186,32.181732778939484,32.36962127685547,22833434,0.0,0.0
2019-06-19 00:00:00-04:00,32.44477048340892,32.76042295527003,32.38464605915997,32.69278335571289,21753611,0.0,0.0
2019-06-20 00:00:00-04:00,32.94080630093142,33.151243361043626,32.70030853039422,32.767948150634766,23500300,0.0,0.0
2019-06-21 00:00:00-04:00,32.73036768548024,33.06856876117213,32.54999438280134,32.820552825927734,38141203,0.0,0.0
2019-06-24 00:00:00-04:00,32.835585780843694,32.993410530054156,32.67024283339019,32.8881950378418,24624075,0.0,0.0
2019-06-25 00:00:00-04:00,32.955834647758266,33.28652054266527,32.8881950378418,32.8881950378418,28429015,0.0,0.0
2019-06-26 00:00:00-04:00,32.82806452733238,32.918252680016536,31.941228460928198,32.30949020385742,41009348,0.0,0.0
2019-06-27 00:00:00-04:00,32.33204134068979,32.73788201668374,32.32452616432855,32.64017868041992,21994977,0.0,0.0
2019-06-28 00:00:00-04:00,32.65521069542992,32.85813255464838,32.30197925776754,32.55751037597656,39726209,0.0,0.0
2019-07-01 00:00:00-04:00,32.700303317704744,32.97837995372986,32.57253927519651,32.89570999145508,21341392,0.0,0.0
2019-07-02 00:00:00-04:00,32.82806592436733,33.233909606933594,32.8130355722082,33.233909606933594,16541898,0.0,0.0
2019-07-03 00:00:00-04:00,33.34664468688247,33.48943908193602,33.05353467681372,33.36919021606445,10297580,0.0,0.0
2019-07-05 00:00:00-04:00,33.301541201155054,33.331604920023764,32.90321581228829,33.0084342956543,18295227,0.0,0.0
2019-07-08 00:00:00-04:00,32.91825663972756,32.97086589815772,32.30197891367713,32.542476654052734,23955312,0.0,0.0
2019-07-09 00:00:00-04:00,32.63266786735493,32.918259716187656,32.54247969539335,32.595088958740234,14223308,0.0,0.0
2019-07-10 00:00:00-04:00,32.80551479299744,33.151230964311964,32.64768705693215,33.11365509033203,15298599,0.0,0.0
2019-07-11 00:00:00-04:00,32.55751018162504,32.7378834877514,31.85104428873354,32.301979064941406,38383518,0.0,0.0
2019-07-12 00:00:00-04:00,32.24937262067949,32.309497061302025,31.572970397337826,31.866077423095703,33580967,0.0,0.0
2019-07-15 00:00:00-04:00,31.768366479074334,32.14414640946589,31.74582095239991,32.12911605834961,20363912,0.0,0.0
2019-07-16 00:00:00-04:00,32.15917533604485,32.29445755544937,31.92619281692877,32.20426940917969,19553386,0.0,0.0
2019-07-17 00:00:00-04:00,32.38464736000629,32.45980213789049,32.11408592912626,32.12160110473633,16341532,0.0,0.0
2019-07-18 00:00:00-04:00,32.21179673258413,32.36210632324219,31.978811125674124,32.36210632324219,13728877,0.0,0.0
2019-07-19 00:00:00-04:00,32.4598053175177,32.47483567021014,32.14414978027344,32.14414978027344,23552579,0.0,0.0
2019-07-22 00:00:00-04:00,32.18923972372035,32.33203712130013,31.978802725932628,32.181724548339844,12552086,0.0,0.0
2019-07-23 00:00:00-04:00,32.20428244790722,32.48987433101256,32.12912764344305,32.38465881347656,19586904,0.0,0.0
2019-07-24 00:00:00-04:00,32.316999162870616,32.316999162870616,31.843519006820017,32.23432922363281,18117838,0.0,0.0
2019-07-25 00:00:00-04:00,32.189245299929176,32.31700934709736,31.963777912322282,32.06899642944336,17514634,0.0,0.0
2019-07-26 00:00:00-04:00,32.06148801724684,32.444783261404815,31.88862985173004,32.38465881347656,21062187,0.0,0.0
2019-07-29 00:00:00-04:00,31.693219580126254,32.31701254613522,31.06942661411729,31.152099609375,64559186,0.0,0.0
2019-07-30 00:00:00-04:00,29.934570954552928,30.242708302618937,29.010152866787102,29.152950286865234,95739668,0.0,0.0
2019-07-31 00:00:00-04:00,29.010153654481833,29.814319873698203,28.942514041780417,29.190526962280273,56309423,0.0,0.0
2019-08-01 00:00:00-04:00,29.061568208254943,29.296730454357615,28.583658230698475,29.01605224609375,51624920,0.341556,0.0
2019-08-02 00:00:00-04:00,29.016048926429022,29.2360401766607,28.636756401940122,28.82640266418457,29153640,0.0,0.0
2019-08-05 00:00:00-04:00,28.644344127989026,28.697445573581582,27.620248741630988,28.037471771240234,46030183,0.0,0.0
