Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-10 00:00:00-04:00,132.1062351589414,132.58384951185113,131.69052752949932,132.07086181640625,1187500,0.0,0.0
2019-06-11 00:00:00-04:00,132.6723151834307,132.7342354086567,131.5224857526158,131.9558868408203,968400,0.0,0.0
2019-06-12 00:00:00-04:00,132.25662371337145,133.21186611921388,132.18586351707268,132.4335174560547,1026000,0.0,0.0
2019-06-13 00:00:00-04:00,132.48656092207924,132.7076814355654,131.38981181270788,132.1504669189453,1508100,0.0,0.0
2019-06-14 00:00:00-04:00,132.39814190044956,133.23839728629335,131.60209982744445,132.76962280273438,1124000,0.0,0.0
2019-06-17 00:00:00-04:00,132.9376547387802,133.13224186935977,132.37158676694645,132.60154724121094,821200,0.0,0.0
2019-06-18 00:00:00-04:00,132.5484951917578,133.9902054112431,132.30084127009644,132.96420288085938,1329000,0.0,0.0
2019-06-19 00:00:00-04:00,132.95535787012247,134.4501213062109,132.95535787012247,134.08749389648438,1010100,0.0,0.0
2019-06-20 00:00:00-04:00,134.47667930213643,134.88354708738507,133.4153032701827,134.60935974121094,932200,0.0,0.0
2019-06-21 00:00:00-04:00,134.65356883859513,135.50266415399585,133.74255329388043,133.98135375976562,2316400,0.0,0.0
2019-06-24 00:00:00-04:00,134.21131521435615,135.44074476146577,134.08748826342878,134.45896911621094,980100,0.0,0.0
2019-06-25 00:00:00-04:00,134.4501361265022,135.8830064866587,133.98136163404513,135.44076538085938,1296800,0.0,0.0
2019-06-26 00:00:00-04:00,135.23729805228373,135.47611198117707,131.45171601379752,131.52247619628906,1506200,0.0,0.0
2019-06-27 00:00:00-04:00,130.41689314245795,132.24777771074656,130.27537275632292,131.96473693847656,1615500,0.0,0.0
2019-06-28 00:00:00-04:00,132.48658796167848,133.14994963752454,131.3102384664373,132.24778747558594,2320000,0.0,0.0
2019-07-01 00:00:00-04:00,133.4683492008168,133.93712365417912,132.57502710020916,133.92828369140625,1146100,0.0,0.0
2019-07-02 00:00:00-04:00,134.19363926597998,135.18425500237777,133.76909159268482,135.1754150390625,915700,0.0,0.0
2019-07-03 00:00:00-04:00,135.6707343532865,136.75864376244377,135.37001362167038,136.47561645507812,613900,0.0,0.0
2019-07-05 00:00:00-04:00,136.04214110192768,136.42247528721026,134.8923120829603,136.289794921875,612100,0.0,0.0
2019-07-08 00:00:00-04:00,136.19257129645794,136.4402252435316,135.71495682599527,136.0333709716797,773400,0.0,0.0
2019-07-09 00:00:00-04:00,135.49382489629897,135.88299920793622,134.8304632731337,135.72378540039062,843400,0.0,0.0
2019-07-10 00:00:00-04:00,136.4844186072217,136.8558994367955,135.55570978522488,135.6176300048828,747000,0.0,0.0
2019-07-11 00:00:00-04:00,135.29923742245762,135.62649150368938,133.7248602535361,134.8216094970703,933800,0.0,0.0
2019-07-12 00:00:00-04:00,135.25500764526257,135.73263556016238,134.2643919641762,135.67071533203125,867600,0.0,0.0
2019-07-15 00:00:00-04:00,135.47612291615,137.05935344792368,135.47612291615,136.94436645507812,923400,0.0,0.0
2019-07-16 00:00:00-04:00,136.988578264024,137.17431192861494,136.29868337472308,136.73207092285156,878000,0.0,0.0
2019-07-17 00:00:00-04:00,136.24560416090435,136.36059114204343,134.75084088671903,134.77737426757812,944500,0.0,0.0
2019-07-18 00:00:00-04:00,134.7508912345172,135.21081233866758,134.0433026562703,135.06930541992188,762000,0.0,0.0
2019-07-19 00:00:00-04:00,134.13172609885729,134.7862478140938,132.8226961645122,132.87576293945312,1374300,0.0,0.0
2019-07-22 00:00:00-04:00,132.82268676269786,133.41528820113757,132.06203155142228,132.41583251953125,1197600,0.0,0.0
2019-07-23 00:00:00-04:00,131.3455566923497,132.64574611101426,128.5771241416239,130.46107482910156,1970200,0.0,0.0
2019-07-24 00:00:00-04:00,130.54951860363053,131.92045459174736,129.87730380055783,131.65512084960938,1308500,0.0,0.0
2019-07-25 00:00:00-04:00,130.8591335479142,131.83206932738454,130.21346534669848,131.33676147460938,1188900,0.0,0.0
2019-07-26 00:00:00-04:00,131.22179763101687,132.8934686771943,130.24002171525365,132.6104278564453,947600,0.0,0.0
2019-07-29 00:00:00-04:00,132.38042313367922,133.5833192281736,131.37211416447988,131.557861328125,1246200,0.0,0.0
2019-07-30 00:00:00-04:00,131.01833999952024,132.27430298314908,130.26652480340124,130.56724548339844,1204700,0.0,0.0
2019-07-31 00:00:00-04:00,131.15099796619336,131.6463057573508,129.23167352739569,129.68275451660156,1617600,0.0,0.0
2019-08-01 00:00:00-04:00,129.39086979353144,131.03600690362182,128.66560154936508,128.93978881835938,1542800,0.0,0.0
2019-08-02 00:00:00-04:00,129.5766544367173,130.69109725449508,128.66563876507777,129.94813537597656,1442800,0.0,0.0
2019-08-05 00:00:00-04:00,129.38204332250842,130.43457920378233,126.99394429978985,127.30350494384766,1664300,0.0,0.0
2019-08-06 00:00:00-04:00,127.11778452846282,129.16977624135012,126.29520905370391,129.09902954101562,1331300,0.0,0.0
2019-08-07 00:00:00-04:00,127.58652551907167,130.929866321268,126.58705656366348,130.33726501464844,1555700,0.0,0.0
2019-08-08 00:00:00-04:00,130.7795168294412,131.59323869824942,129.33780676502963,131.09793090820312,1644100,0.0,0.0
2019-08-09 00:00:00-04:00,131.3456310548432,132.35394040996448,130.53190889949357,131.84979248046875,1385900,0.0,0.0
2019-08-12 00:00:00-04:00,131.3809586672525,132.07086708740596,129.35550069719488,129.5323944091797,1132300,0.0,0.0
2019-08-13 00:00:00-04:00,129.69160768372345,131.68169230195414,129.13437967185882,131.09793090820312,1110300,0.0,0.0
2019-08-14 00:00:00-04:00,129.78889171884924,130.7352804275954,126.86124500315304,126.90547180175781,1563500,0.0,0.0
2019-08-15 00:00:00-04:00,126.87011268629935,129.34666522849278,126.51631175391424,128.77174377441406,1203900,0.0,0.0
2019-08-16 00:00:00-04:00,129.29358677810043,130.14269553159616,128.5506250538703,129.85081481933594,1575500,0.0,0.0
2019-08-19 00:00:00-04:00,131.25714394588576,131.25714394588576,130.03656777220598,130.53187561035156,1379600,0.0,0.0
2019-08-20 00:00:00-04:00,130.57609358293988,131.31021532771553,129.47933094686684,129.58546447753906,905800,0.0,0.0
2019-08-21 00:00:00-04:00,129.7977358899001,130.4257240597576,129.35549488175735,130.05422973632812,849700,0.0,0.0
2019-08-22 00:00:00-04:00,130.584930197371,131.05370460732286,129.3908740234181,130.73529052734375,696800,0.0,0.0
2019-08-23 00:00:00-04:00,130.3107675774532,131.5844241383771,127.51580051277323,128.0111083984375,1430500,0.0,0.0
2019-08-26 00:00:00-04:00,128.7806050500274,130.39035552768635,128.43565755509144,130.31959533691406,898100,0.0,0.0
