Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-10 00:00:00-04:00,105.93697587328985,106.36925846860777,104.80344608326823,105.87934112548828,2730000,0.0,0.0
2019-06-11 00:00:00-04:00,106.14830770948352,107.26262830377956,105.21650691261682,105.82170104980469,1706300,0.0,0.0
2019-06-12 00:00:00-04:00,105.75445201213498,107.30104786962191,105.75445201213498,107.0512924194336,1907300,0.0,0.0
2019-06-13 00:00:00-04:00,107.57961844878825,107.82938120568703,105.2837417871601,105.69680786132812,1790000,0.0,0.0
2019-06-14 00:00:00-04:00,105.3990339232464,107.0608993656937,105.1973049733564,106.42689514160156,1790100,0.0,0.0
2019-06-17 00:00:00-04:00,106.59019252062286,106.86877267268004,105.70642555274603,106.44609832763672,1726700,0.0,0.0
2019-06-18 00:00:00-04:00,106.79192865960292,109.02056269738937,106.35965338043374,108.9148941040039,2572900,0.0,0.0
2019-06-19 00:00:00-04:00,108.86684994974695,109.94273752053397,108.57866159103791,109.77943420410156,2026700,0.0,0.0
2019-06-20 00:00:00-04:00,110.78810925243225,111.88321351778282,108.36734705507293,108.52104949951172,3083300,0.0,0.0
2019-06-21 00:00:00-04:00,108.31930845036449,109.42402082744987,107.49317622603526,108.43457794189453,3468800,0.0,0.0
2019-06-24 00:00:00-04:00,108.89567419050609,109.53928659277209,108.04072462237724,109.0013427734375,1875700,0.0,0.0
2019-06-25 00:00:00-04:00,109.44321953579558,110.8745384410496,109.24149061590884,109.3759765625,1669200,0.0,0.0
2019-06-26 00:00:00-04:00,109.48165976516331,109.90433412745094,107.2722349263958,108.59789276123047,1743100,0.0,0.0
2019-06-27 00:00:00-04:00,108.74197242526566,109.29913271519031,108.14639385852922,108.31930541992188,1348800,0.0,0.0
2019-06-28 00:00:00-04:00,108.63628965173629,109.13581513226086,107.8581913915712,109.02053833007812,2414100,0.0,0.0
2019-07-01 00:00:00-04:00,109.82749937732012,109.90435060542845,108.63632732845063,109.09742736816406,1470700,0.0,0.0
2019-07-02 00:00:00-04:00,109.45284400086265,110.25015156562813,108.75158946483921,110.07723999023438,1568100,0.0,0.0
2019-07-03 00:00:00-04:00,110.65361210866203,110.87455018907141,109.7698378002189,110.79769897460938,1052000,0.0,0.0
2019-07-05 00:00:00-04:00,110.7977010713943,111.07628123238979,109.42402406379892,109.68338775634766,1762400,0.0,0.0
2019-07-08 00:00:00-04:00,109.30873995517871,109.85629200645538,108.83803911469678,109.60652923583984,1267300,0.0,0.0
2019-07-09 00:00:00-04:00,108.70353835790235,110.24052571982875,108.3096814529126,108.79959869384766,2722000,0.0,0.0
2019-07-10 00:00:00-04:00,109.19346374153545,111.06667353808646,108.72276289845612,110.05802154541016,1763700,0.0,0.0
2019-07-11 00:00:00-04:00,109.81786994415046,110.04841625503808,108.8668599989208,109.84668731689453,1588000,0.0,0.0
2019-07-12 00:00:00-04:00,110.09644752650401,110.43266241556447,108.00229965172535,108.84764099121094,1473400,0.0,0.0
